R2BQZXLCLL6L8E,no looping feature,"Reviewed in the United States on June 1, 2019",1.0 out of 5 stars,"
  I does good video but if you want to shoot video with longer periods of no action with short bursts of action(as in fishing) do not buy! If plugged in it shuts down after 15 minutes on stand-by and you have to restart,  so voice command to start recording does not work. A looping feature(like their other cameras) would solve this issue but GoPro does not seem to want to fix it.  they also do not support Samsung 9s either.  Anybody want to buy one?
"
R2ZULK25RLF00G,SLOW renders this product useless.,"Reviewed in the United States on July 6, 2019",1.0 out of 5 stars,"
  Forget about shooting 360 videos with this gadget. It takes hours just to process a short clip. The only thing I can say the fusion 360 is good for is 360 STILL PHOTOS.  If that's all you need it for, it's good. Otherwise for video it is not worth the painstaking HOURS of time it will require to process.
"
RPH1GB2Q4LE4U,"I lost $15,000 because of this camera","Reviewed in the United States on April 22, 2018",1.0 out of 5 stars,"
  I bought this camera for a 360 video shoot in Northern Sweden this weekend. The two photographers flew from the US and 5 minutes after starting to shoot, the camera overheated. They only had 24 hours to shoot and because of their remote location, could not get a new camera. They are now heading home with no footage yet - it cost me over $15,000 for their time and expenses. I will never buy another GoPro product ever again and will do everything I can to warn others to not trust their equipment. I wonder how many other people and companies have lost money and memories because GoPro fails to make a reliable product.
"
R3PZFIOIB5415Y,Great camera but terrible grip and customer support,"Reviewed in the United States on August 27, 2018",1.0 out of 5 stars,"
  Warning, make sure not to get the grip wet, when wet the O-rings dies and you cant extend or collapse the stick anymore. According to customer support it is ""user fault"" and they cant help out... So basically Gopro is selling waterproof action sport equipment that breaks down when wet, and that is the customers fault
"
R23PMTDWKY7HAF,"Finally, 360 that lives up to the promise.","Reviewed in the United States on January 31, 2018",5.0 out of 5 stars,"
  We live in an HD world with HD expectations. I have tried 4 different 360 cameras before Fusion and had the same issue with all of them. The video quality was unacceptable and in most cases unusable. Fusion is the exception to the rule due to the following:"
R3MFCD7HVJ14S9,BUYER BEWARE,"Reviewed in the United States on October 24, 2019",1.0 out of 5 stars,"
  DO NOT DROP THIS CAMERA. The lense shatters every time. I've beeb through 3 of these cameras so far. Each was obliterated when simply dropped on the ground.
"
RZTY5DI960QVQ,Incomplete,"Reviewed in the United States on June 11, 2020",1.0 out of 5 stars,"
  It did not incluye the 64 Gb micro SD card. I bought 2 additional ones but the camera itself says with an additional micro SD
"
R3IZS2L2WOG6PS,DO. NOT. BUY.,"Reviewed in the United States on June 9, 2018",1.0 out of 5 stars,"
  Bought this at Best Buy last night. All I can say it’s been the worst consumer electronics experience I’ve ever had."
RXYSXISYPL08U,The tech behind this concept is miles away from GoPro's engineering capabilities,"Reviewed in the United States on March 14, 2018",1.0 out of 5 stars,"
  Everything started with the purchase of the most overpriced, under-performing, unreliable camera I have ever seen. Bought a Session 5 right before a 28 days cruise. The camera just wouldn't work properly at all. After reading through the sea of complains in the forums a potential reason was shown (the memory card type could be the problem). I don't know enough about hardware to fully understand the complexity behind memory cards but if it is a subject so complicated then a memory card of the ""right"" type should be sold with the cameras. I wanted to return the camera right away but being in a cruise I missed my return window. I took the lost of $300 and moved on deciding to never give GoPro a chance with their poorly designed cameras. Today I get an email asking for my GoPro experience feedback. Decided that providing some constructive criticism would be useful. To my surprise, the survey had absolutely nothing to do with my experience with a GoPro camera at all! The survey was full of questions regarding demographics. I was in such a disbelief that GoPro would mask a demographic data collection survey as an experience feedback survey to bait people into providing data for GoPro's marketing. Maybe if your engineering team worked as well as your marketing team then GoPro wouldn't have the massive amount of unsuccessful products (such as Karma drone) out on the market. I had already been disappointed by GoPro beyond  repair but after this baiting survey, I will campaign as much as possible against your horrible products and your amazingly dirty social engineering methods of business.
"
R22SLOMNXH53U3,Dont bother unless you have an iphone or Adobe premiere 2020,"Reviewed in the United States on January 9, 2020",2.0 out of 5 stars,"
  Software is glitchy, slow, and wont do what I need it to, which was going to be ok because gopro says you can edit on their gopro app... Lies... Unless you have an iphone or android with 4gb or more of ram, youre screwed. I'll be returning this. I had high hopes that gopro would have fixed there software in the 2 years since release, but I guess I was wrong
"
R23DWKJR24DY28,The camera was fantastic,"Reviewed in the United States on January 27, 2020",5.0 out of 5 stars,"
  The camera was fantastic
"
R2FABMWIPDHBKT,10/10,"Reviewed in the United States on March 11, 2020",5.0 out of 5 stars,"
  10/10"
R2CFTC6TFZO5YB,Pretty Good Camera for the price,"Reviewed in the United States on March 25, 2020",5.0 out of 5 stars,"
  A bit hard to control with buttons on camera... works great with app and Adobe
"
R2T59KI099G4OR,Door falls off the battery charge point,"Reviewed in the United States on May 19, 2020",2.0 out of 5 stars,"
  Not so good
"
RZP50H1TX3YL7,best 360 cam out there right now.,"Reviewed in the United States on March 3, 2018",5.0 out of 5 stars,"
  Bought my Fusion just two days ago. Really like it. Cant say something bad about this cam. The best 360cam right now. Great customer support of gopro.!
"
R14VVJBJGZ5074,Great! I love it a must buy,"Reviewed in the United States on February 26, 2018",5.0 out of 5 stars,"
  Great ! I love it a must buy! GoPro is the best!
"
R145KOWVRZARSD,Terrible software support,"Reviewed in the United States on May 11, 2020",1.0 out of 5 stars,"
  Supposed to be a great product but there is no way to upload media to laptop so it's impossible to see the photos you take. App crashes all the time. Terrible software!
"
R3IICQCMB90B3C,"







  
    ","Reviewed in Germany on August 31, 2018",2.0 out of 5 stars,"
  Hochmut kommt vor dem Fall. Die Kamera ist eigentlich klasse. Ordentliche Qualität, praktische Plugins für Premiere Pro, hohe Performance, gute Verarbeitung und das alles gefühlt etwas besser als die Konkurrenz. Das verarbeiten der Daten am PC funktioniert schnell, einfach und sauber."
R1WFYRGBWP14XV,"







  
    ","Reviewed in Germany on August 10, 2018",4.0 out of 5 stars,"
  Die Kamera erzeugt sehr gute 360° Videoaufnahmen (bezogen auf den aktuellen Stand der Technik). Die PC Software ist gut, und mittlerweile stürzt sie nur noch sehr selten ab (Windows 10). Beim Videostitching werden Helligkeitsunterschiede zwischen den Linsen gut ausgeglichen. Häufig sind Stitchingartifakte in der Nähe des Stativs sichtbar, die ich allerdings aufgrund der Position als nicht störend empfinde. Die Videostabilisierung ist sehr gut."
RA8I7HI1QMV3Q,"







  
  
    ","Reviewed in the United Kingdom on July 5, 2019",5.0 out of 5 stars,"
  360 is just a part of a video, as using After Effects / Premiere Pro you can create extremely innovative videos, as 360 gives you an opportunity to frame you shot however you want."
RFDUD1DTUJ3WI,"







  
    ","Reviewed in Germany on December 22, 2018",1.0 out of 5 stars,"
  Die Kamera hat eine sehr hohe Qualität - keine Frage - Aber sie funktioniert leider auch nur mit einer guten Software:"
R2MWDGSJU6OHEM,"







  
  
    ","Reviewed in the United Kingdom on July 29, 2018",1.0 out of 5 stars,"
  Very disappointing - the camera is fine, but the software makes it unusable.  You need very hi-spec computer to run the software.  There is very limited stuff you can do with the app.  Can’t export files longer than 90 secs to YouTube.  Check out the Germin as an alternative
"
R3C2JPAMDM6WL8,"







  
    ","Reviewed in Mexico on April 24, 2019",5.0 out of 5 stars,"
  Hay detalle importantes que deben tener en cuenta."
R2476HS4NAXH8A,"







  
    ","Reviewed in Germany on November 8, 2018",1.0 out of 5 stars,"
  Die GoPro-App unterstützt die GoPro Fusion NUR auf sehr wenigen Gerätetypen. Andere Gerätetypen funktionieren gar nicht. Nicht nur schlecht, sondern genau Null. Die App sagt das direkt beim Start."
R1A0584G7EI01P,"







  
  
    ","Reviewed in the United Kingdom on February 24, 2020",1.0 out of 5 stars,"
  Great piece of hardware which is totally let down by software. Rendering the footage is near impossible. Only 1 of 3 of my computers would talk to the camera. To this point if have not managed to render a single clip of footage. My Mac Pro (£5k machine) is unable to render a 2 min bit of footage. Whereas it handles every other project I through at it with ease! Very disappointed. Many many people in the same boat. If I can’t sort soon will have to return.
"
R3BW6Q9LAW1DXB,"







  
  
    ","Reviewed in the United Kingdom on February 23, 2020",1.0 out of 5 stars,"
  The camera itself is easy to use but the work flow is horrendous , time consuming and you will need a really good computer to do this too, my experience was terrible the desktop software crash every time when u try to render vdo and now the company that developed the software (Kolor) already closed down so not really much of any support available so i returned the camera snd bought gopro hero 8 instead
"
R1U00MN8JOUFXD,"







  
  
    ","Reviewed in the United Kingdom on July 9, 2019",1.0 out of 5 stars,"
  Keeps locking up ,"
R2P17AKGKEMVN2,"







  
  
    ","Reviewed in the United Kingdom on November 1, 2018",5.0 out of 5 stars,"
  This GoPro is incredible, the footage you can shoot and it’s 360 camera is amazing. I have taken some brilliant photos and videos from my recent holiday and it’s nice to be able to move your phone or iPad or even laptop to show family and friends all angles. Definitely worth investing
"
R3S69GEL70A8X8,"







  
    ","Reviewed in Germany on August 12, 2018",5.0 out of 5 stars,"
  Die Fusion ist der Beginn der Zukunft. Insbesondere bei Action-Aufnahmen muss man sich nicht mehr darum kümmern den gewünschten Bildausschnitt auch wirklich ins Bild zu bekommen. Man positioniert die Kamera einmal und nimmt nur noch auf. Danach bearbeitet man alles am PC und sucht sich die gewünschten Perspektiven aus. Overcapture bietet unglaubliche Effekte und ist einfach genial. Die Bildqualität erstklassig, zumal man zB für YouTube Videos in der Regel auf 1080 Auflösung herunter geht. Also Bilder mega. Kamera selbst, gut, aber mit Verbesserungspotential. Die hervorstehenden fischaugenartigen 2 Linsen sind extrem exponiert und ohne jegliche Schutzoption. Die Möglichkeiten des Linsenschutzes wie bei Gopro Hero gibt es bisher nicht. Hier muss noch etwas nachgeholt werden. Ausserdem fehlt eine Öse an der Kamera um eine Sicherungsleine zu befestigen. Da man die Fusion ohne Case verwendet, und es auch keines dafür gibt, kann man an der Kamera selbst keine Safetyline anbringen, nur an der Schraube."
R2BZ2CJQGQJ02E,"







  
  
    ","Reviewed in Canada on November 18, 2018",3.0 out of 5 stars,"
  Cons:"
RJ2ONPJ15TDSH,"







  
    ","Reviewed in Mexico on August 31, 2019",5.0 out of 5 stars,"
  Excelente cámara. Haces maravillas sabiendo postproducir, la única queja es el render. Dura hooooooraaaaaassssss! Es recomendable grabar por partes para evitar tanta hora de postproducción."
R16A84EKT8QYDH,"







  
  
    ","Reviewed in India on June 15, 2018",5.0 out of 5 stars,"
  Absolutely different and unique footage. Editing is not as difficult, but copying and rendering is time consuming. 1min = 3min to copy + 1min to overcapture + 3min to render. The overcapture has to be done and coule get boring if the video is more than 2min, cannot be done while travelling. Battery consuming on camera and phone/device. 32+32GB cards do about 70min recording.
"
R3QXFC0MKZL74G,"







  
    ","Reviewed in Germany on November 23, 2018",1.0 out of 5 stars,"
  Ich habe mir die Kamera geholt, weil ich einige sehr beeindruckende Videos auf YouTube gesehen habe. Diese wurden mit dem GoPro Fusion Studio sowie mit Adobe Premiere 2018 erstellt. Leider funktionieren die GoPro Plugins bei Premiere 2019 nicht. Ein sinnvolles Bearbeiten der Roh-Videos ist somit nicht möglich. Der GoPro Support schweigt sich aus, obwohl etliche User in diversen Foren das gleiche Problem haben. Somit ist die Kamera für mich völlig unbrauchbar. Sollte das Problem nicht binnen einer Woche gelöst sein, geht die Kamera zurück. Schwache Vorstellung von GoPro. Aber die Karma haben sie ja auch nicht hinbekommen.
"
RH5TD7F24CFX3,"







  
  
    ","Reviewed in the United Kingdom on June 9, 2019",5.0 out of 5 stars,"
  Happy husband
"
R2VDD9DIA67HNE,"







  
  
    ","Reviewed in the United Kingdom on April 20, 2020",1.0 out of 5 stars,"
   Faulty battery
"
R2P2VO2C905IRQ,"







  
  
    ","Reviewed in the United Kingdom on October 24, 2018",5.0 out of 5 stars,"
  Love it
"
R2AN6FJZ9N5LSQ,"







  
    ","Reviewed in Germany on October 30, 2018",2.0 out of 5 stars,"
  Vorab: Die Kamera ist eigentlich klasse. Sie liefert für ihre Verhältnisse eine passable Bildqualität, ist zumindest gegen Spritzwasser geschützt, hat eine tolle Haptik und man kann das ggf. bereits vorhandene GoPro-Zubehör nutzen."
RDJUTRCW2NNA7,"







  
    ","Reviewed in Italy on January 27, 2019",3.0 out of 5 stars,"
  Purtroppo non sono soddisfatto, ne dalle riprese inutilizzabili nella maggior parte dei computer"
R1PTRP3AXH6JFN,"







  
    ","Reviewed in France on August 24, 2019",1.0 out of 5 stars,"
  J'ai utilise dans le passé d'autres cameras 360 de mauvaise qualité, et je n'ai jamais eu de problème. Avec cette camera, la première désillusion c'était avec l'app pour le smartphone Android: il n'y a qu'un petit nombre de phones avec lesquels la camera peut se connecter. Le mien, naturellement, n'était pas entre les modèles compatibles. Le problème n'est même pas lié aux performances des phones: le mien est un Huawei produit en 2018, de bonne qualité. En effet les modèles compatibles étaient moins puissants et moins chères."
R28JSCEOVO7IDO,"







  
  
    ","Reviewed in India on November 13, 2018",1.0 out of 5 stars,"
  To be honest, i was really disappointed when I received The Gopro Fusion as i tried multiple mid range phones with 4gb ram. And it didnt connect to any. Then i used a latest i5 laptop and the problem was the same. The Studio app won't connect. Spent 55k on this. I totally feel its not worth it. Since their is no screen, you have to rely on a connected phone to shoot.
"
R1JWHB4P6I9CT1,"







  
  
    ","Reviewed in the United Kingdom on August 28, 2018",4.0 out of 5 stars,"
  This is my third 360 degree camera, first I had the Samsung golf ball and earlier this year the Nikon Keymission 360."
RKLYPDK6VX6IB,"







  
    ","Reviewed in Germany on October 6, 2018",2.0 out of 5 stars,"
  Kamera ist heute gekommen. Leider musste ich feststellen, daß eine komplette Videobearbeitung nur mittels PC möglich ist, leider nicht über mein iPad Pro."
R3T3STO7V5CFS3,"







  
  
    ","Reviewed in Canada on September 5, 2019",3.0 out of 5 stars,"
  I've had this camera for about a month. Went on a 2-week trip with it. So here is some pros and cons:"
RD29AG0QBX0IA,"







  
    ","Reviewed in Germany on June 11, 2019",3.0 out of 5 stars,"
  Mahlzeit. Ich hab die GoPro für 600€ ca Anfang Mai 2019 erworben, ohne Speicherkarten. Das ist Schweinerei Nummer eins."
R15TS5B6KM5W8Y,"







  
  
    ","Reviewed in Canada on July 5, 2019",5.0 out of 5 stars,"
  This camera is definitely the coolest camera I own (and that is a lot of cameras) ... the possibilities creatively, are endless. The Fusion studio is a little slow to stitch clips together (fine with photos) however, the outcome is worth it. Just keep the clips short."
R3OQ5G45O6YZKT,"







  
    ","Reviewed in Spain on January 8, 2019",3.0 out of 5 stars,"
  Decepcionado. Acostumbrado a go pro me parece que hay cosas que, o se han hecho rápido, o es problema de la novedad de producto. La cámara es pesada en comparación p.e a la insta360, pero aún así el HW creo que es adecuado y en parte cumple. El SW es el mayor problema. El del móvil es pobre para este tipo de cámara y además pierde conexión. El de OSX es básico y con problemas, no entiendo como el comprimir en H264 no mantiene la resolución de partida. Esto implica siempre tratar en PRORES y para el almacenamiento no es óptimo. Dado el tiempo que se dedica a renderizar es poco operativo su uso."
R1HHC2XTYYEJQQ,"







  
    ","Reviewed in Germany on October 27, 2019",2.0 out of 5 stars,"
  Das Konzept der Kamera gut, es macht viel Spaß damit aufzunehmen. Es wäre alles gut, wenn da nicht die notwendige Nachbearbeitung wäre. Die Windows-Software, die dafür nötig ist (GoPro Fusion Studio) ist schlichtweg eine Katastrophe. Sie beansprucht für die Bearbeitung _alle_ Systemressourcen, auch jeglichen freien Speicherplatz auf der Systemplatte. Das wäre ja auch noch in Ordnung, leider stürzt sie im Schnitt bei jedem zweitem Render-Prozess ab und gibt den belegten Festplattenplatz NICHT WIEDER FREI. Das Windows-System ist dadurch nur noch eingeschränkt nutzbar. Die Anfrage an den GoPro Support (nur in englisch) offenbart die generelle Taktik: ABWIMMELN. Ich habe das Problem geschildert, der Mitarbeiter hat es bis zum Schluss nicht verstanden und die Konversation endete mit der Aufforderung, ""ich solle jemanden Fragen, der sich mit Computern auskennt"". Dazu muss ich sagen, ich bin selbst Softwareentwicker. Es wurde mir versprochen dass sich ein ""Experte"" mit mir per eMail in Verbindung setzt, das ist nach mehrere Wochen immer noch nicht passiert. Jegliche erneute Anfragen zum gleichen Thema werden konsequent ignoriert. Für mich gibt es nur einen Begriff dafür: UNPROFESSIONELL.
"
R2F6P9Z453DLUE,"







  
    ","Reviewed in Germany on February 23, 2019",3.0 out of 5 stars,"
  Wie die meisten hier, bin auch ich sehr unzufrieden mit der App. Laut Gopro hätte mein Huawei Mate 20 Pro eine Verbindung herstellen können. Allerdings kam dann auch dort die Benachrichtigung dass die Geräte nicht kompatibel sind."
R22IFU1M1ESP3D,"







  
    ","Reviewed in Spain on December 15, 2018",5.0 out of 5 stars,"
  Es lo prometido por GoPro...es la mejor cámara de acción con calidad de imagen 4k y 360° de cobertura visual...grabas y te olvidas de controlar lo que estás grabando porque luego en el editor de vídeo puedes coger los ángulos de cámara que quieras como si hubieras hecho la grabación con 10 camaras
"
R1ABG1RG7DR2J1,"







  
    ","Reviewed in Mexico on December 1, 2018",5.0 out of 5 stars,"
  Excelente cámara, un poco más cara que otras del estilo como Ricoh tetha v o las insta 360, pero la marca da un poco de tranquilidad."
R1V49LXM32FIRL,"







  
  
    ","Reviewed in India on January 13, 2019",3.0 out of 5 stars,"
  Battery life is only upto 45 mins. It's not good for beginners as it's a bit complicated when you want to transfer the footage from camera to your storage device. Low light is a problem. Doesn't capture great images / videos in low light. Final wording, if this is not required please don't purchase, specially for personal use. Pros can still manage to spend money as it's their need of the hour.
"
R17LXDH23PXG4W,"







  
  
    ","Reviewed in Canada on April 17, 2020",3.0 out of 5 stars,"
  I used this camera this winter and the quality is amazing.  For a good discount, all the 'quirks' of this camera can be looked past and overcome, if you can work with the footage on a computer.  Like other GoPro cameras this one too will randomly freeze up sometimes, but pulling the battery out to reset the camera fixes this.  If I had paid the full original price, I would have returned it, but I paid less than half of that."
RU6KEW0LB25LN,"







  
  
    ","Reviewed in Germany on September 21, 2019",1.0 out of 5 stars,"
  Twoo camera that's has problems. I decided to buy the insta 360 one x
"
R26OHM5QQLD1ML,"







  
  
    ","Reviewed in Canada on December 29, 2020",3.0 out of 5 stars,"
  This is my 4th GoPro. Not like other gopro easy to use which I understand since this fusion is 360 camera. Good thing is catching wide 360 videos without seeing selfie stuck. Also long battery life. A little tricky thing is you have to use two SD cards together all the time and I still didn't figure out how to stiches videos. I basically just screen recording when I play the videos on my phone. Plus the video quality is way lower than regular gopro I have.
"
R66QMN3IBF1QY,"







  
    ","Reviewed in Germany on October 5, 2018",5.0 out of 5 stars,"
  Ich versuche mich kurz zu halten:"
R25QEALO0BXL1F,"







  
  
    ","Reviewed in Canada on August 28, 2020",2.0 out of 5 stars,"
  Cool camera... however! While the image is cool, zooming in will reveal the low quality image. Also you will need a really powerful pc to produce a high quality video. And even then, it does not look too good."
R17BXQ1F9U5QE9,"







  
    ","Reviewed in Italy on March 24, 2019",5.0 out of 5 stars,"
  Telecamera di alta qualità e facile da usare! Se non si ha voglia di passare tanto tempo con l’editing basta fare video corti e caricarli sull’app del cellulare e modificarli da lí."
R2X4HT2K4KW64X,"







  
    ","Reviewed in Mexico on March 24, 2020",5.0 out of 5 stars,"
  Aún en 2020 sigue siendo una las mejores cámaras para 360 que existen, no me arrepiento de comprarla."
RX5VE9LBIYJ4R,"







  
    ","Reviewed in Spain on November 17, 2018",1.0 out of 5 stars,"
  Al nada de comprarla se estropeo y me dicen que tengo que repararla y quedarme sin ella mas de tres semanas... menuda estafa!!!
"
R3NQJ1DBVPIYH7,"







  
    ","Reviewed in Germany on August 26, 2019",1.0 out of 5 stars,"
  Bild eins wurde mit der GoPro Fusion und das zweite mit einem Samsung Galaxy S9+"
R3JYM2IHGBFL7K,"







  
  
    ","Reviewed in Australia on July 12, 2020",1.0 out of 5 stars,"
  it's a big fat elephant it's useless. it shows a lot of battery. distressingly terrible quality. half an hour would take you two days to render. two lenses one lens slightly out of focus. 360 images can only be played on a computer. 360 images cannot play on TV. very fragile and heats up badly. it is good for 30 second video only let's still take 15 minutes to render. you cannot take a camera like this was you on holiday. my GoPro 3 done better than this. it is shameful very sad
"
R28R2W7MWM07UJ,"







  
    ","Reviewed in Germany on August 20, 2018",5.0 out of 5 stars,"
  Wie erwartet eine supercoole Camera für Actionsportarten. Die Aufnahmen sind einfach der Hammer. Gerade beim Fallschirmspringen ist es für mich eine große Hilfe da ich sehe, was mit meinem Fallschirm passiert.
"
R1OXHEQQMCUOLJ,"







  
  
    ","Reviewed in Canada on August 7, 2019",5.0 out of 5 stars,"
  For an action camera it’s amazing. For a 360 camera at this price point it’s unreal. This is a device you need to have with you if you are a traveller and want to share the experience with family and friends. Software is complicated to learn but works ok.
"
R24MI34C0NHEY2,"







  
  
    ","Reviewed in Australia on April 22, 2019",3.0 out of 5 stars,"
  Takrs a bit to get used to editing via the app. But i am new to action cameras. But it does a great job with reasonable battery life."
R2M9PS59FSDDTH,"







  
    ","Reviewed in France on August 15, 2018",5.0 out of 5 stars,"
  Cette caméra Gopro fusion permet de faire des vidéos et des photos à 360 degrés. tout d’abord, je possède déjà du matériel Gopro dont la Gopro 5. J’ai aussi déjà acheté une autre caméra à 360 degrés ce qui me permet de comparer."
R68WO27XRDIFX,"







  
  
    ","Reviewed in Canada on August 17, 2020",4.0 out of 5 stars,"
  Not sure what the GoPro max is like but as far as my first 360 camera goes, it’s great bang for buck. GoPro software for editing is surprisingly easy to use. I’ve read reviews about the Ricoh Theta, Insta 360 and Max. The fusion probably doesn’t do as good a job as the above with respect to removing the seam between both lenses but at the price, it’s good enough.
"
R3M07MTVHL0K4A,"







  
    ","Reviewed in Spain on October 23, 2018",5.0 out of 5 stars,"
  Va de perlas!! Pero el ordenador lo flipa para mover todo esa info.  Actualizar el ordenador toca."
R199DEQKLT06VZ,"







  
    ","Reviewed in Italy on November 4, 2020",3.0 out of 5 stars,"
  Molto difficile da usare sia da remoto che non , poco compatibile con le altre gopro ."
R3RZR53SOKMKZN,"







  
  
    ","Reviewed in Australia on October 27, 2019",1.0 out of 5 stars,"
  The GoPro fusion can’t remain synced, it disconnects around about 2m’s away."
R2SG2SP1KHCZ3H,"







  
    ","Reviewed in France on March 5, 2020",5.0 out of 5 stars,"
  Il faut un bon pc, et pas mal d'espace pour le retraitement !"
R209EM2BE7HRWZ,"







  
    ","Reviewed in Mexico on July 26, 2020",1.0 out of 5 stars,"
  Pésima imagen, se ve dividida y la mitad se ve más clara que la otra mitad. La calidad es pésima! La tuve que regresar después de probarla. NO LA RECOMIENDO!
"
R13IHZCFAR5CKN,"







  
    ","Reviewed in Mexico on June 24, 2020",5.0 out of 5 stars,"
  Como he leído en otros comentarios, los archivos generados son muy grande y el renderizado de unos minutos de video puede llevar varias horas si no se cuentas con equipo potente, ademas hay que comprar las 2 memorias que no vienen incluidas y se requiere algun software como Adobe Premiere para la edición de los videos.
"
R1KZBRWHZ2O6F7,"







  
    ","Reviewed in Mexico on June 10, 2019",5.0 out of 5 stars,"
  Gran producto. Fácil de usar y con muy buena compatibilidad con varios dispositivos y plataformas
"
R2ZGWEUY0D6TD7,"







  
  
    ","Reviewed in India on August 25, 2019",1.0 out of 5 stars,"
  Damaged and used  camera supplied
"
R25EWBR8TKGMEO,"







  
  
    ","Reviewed in Australia on January 27, 2019",5.0 out of 5 stars,"
  Been using this for about a month now. Only thing I don’t like is the fact the lenses are exposed. Always concerned that they are going to be scratched or chipped. Other than that I love it. Small light and captures great video.
"
R2OT8E67MIKA00,"







  
    ","Reviewed in Mexico on October 14, 2018",1.0 out of 5 stars,"
  Me encuentro abriendo el producto en este momento y me voy dando cuenta que llego con una marca en uno de sus lente, que solución se puede dar correspondiente a este tema.
"
R2YZIHPU3KMDHP,"







  
    ","Reviewed in Germany on July 21, 2019",5.0 out of 5 stars,"
  Ich habe die Kamera noch nicht getestet, aber der erste Eindruck ist schon mal Klasse. Mir ist noch nicht ganz klar, ob man sich damit komplett eine GoPro Hero 7 Black sparen kann.
"
R4U2PDQ91HC24,"







  
    ","Reviewed in Mexico on July 22, 2020",5.0 out of 5 stars,"
  Sin duda el costo va de acuerdo a la calidad. Con GoPro no hay fallas. Esta cámara está: ¡ESPECTACULAR!
"
R1SLQ9QMQVG8RG,"







  
    ","Reviewed in Mexico on January 26, 2020",3.0 out of 5 stars,"
  Buena tarde, tengo una duda, les compré esta cámara, pero hay ocasiones en las que la cámara apagada se enciende sola y prendida se apaga, a qué se debe esto, alguna solución?
"
RM2L0QC7VVGY6,"







  
    ","Reviewed in Italy on December 2, 2019",5.0 out of 5 stars,"
  Un altro mondo! un altra qualità! un modo di rivivere i propri ricordi a 360°
"
R25HLH2YUJQI7U,"







  
  
    ","Reviewed in Canada on September 29, 2019",5.0 out of 5 stars,"
  Is not compatible with the Huawei phones. makes stitching the camera hard and very time consuming.
"
R3NGRDFZ2OA8CU,"







  
  
    ","Reviewed in Canada on July 6, 2020",5.0 out of 5 stars,"
  Good 360 camera. But it stalled when I was doing video. Maybe memory card not Good
"
R2X8IQJQCLRHRP,"







  
    ","Reviewed in Italy on July 24, 2019",5.0 out of 5 stars,"
  Una camera da capire perché non è proprio immediata comunque ci sono gratuitamente tante possibilità per completare progetti 360 gradi
"
R14NX7EML73KU2,"







  
    ","Reviewed in France on November 14, 2018",4.0 out of 5 stars,"
  Images dingue mais post prod horrible
"
RYDSBTRIMK21,"







  
    ","Reviewed in Germany on August 10, 2019",5.0 out of 5 stars,"
   Mit der GoPro Fusion 360 bin ich rundum zufrieden.Bilder und Filme haben eine gute Qualität. Aber zum rendern der Filme braucht man schon einen gut ausgestatteten PC. Ich habe einen i7 Prozessor mit 32 GB Arbeitsspeicher und der passenden Grafikkarte. Zum rendern von einem 60sec. FILM  BRAUCHT MEIN Rechner ca. 25 Min.
"
R2MI8805V7SE1,"







  
    ","Reviewed in Mexico on January 29, 2020",1.0 out of 5 stars,"
  Desde que lo compré a veces la pantalla se pone verde con muchas rayitas, o se congela la pantalla hay que estarle sacando la batería a cada rato
"
R2WGMLIZR52IA1,"







  
  
    ","Reviewed in Canada on August 4, 2018",5.0 out of 5 stars,"
  A great camera! You will need a good computer to make editing the videos easier though. Im using a Ryzen 7 1700 overclocked to 3.6ghz, 32gb of ram and an Asus R9 Nano graphics card and it has no problems rendering everything.
"
R38IF546M0SVFR,"







  
    ","Reviewed in France on January 3, 2020",5.0 out of 5 stars,"
  Seul problème : on voit la séparation dans les vidéos en 360 degré, il y a comme une délimitation entre la caméra 1 et la camera 2. Mais ça ce voit que pour les gros plans ! Pour les plans de paysage ou de montagne, c'est quasiment invisible à l'œil nu ! J'ai passé des images de cette caméra dans un cinéma, tout le monde à adoré !"
R3825GZTKHR6IR,"







  
    ","Reviewed in Mexico on October 31, 2018",5.0 out of 5 stars,"
  Excelente cámara, videos de muy buena calidad. Muy recomendable.
"
R1EA7TZP6A35Z5,"







  
    ","Reviewed in France on December 4, 2018",5.0 out of 5 stars,"
  Une caméra Super, des films magnifiques des photos super! Tous ça dans un boîtier de 10cm2. La qualité, pour la taille du boîtier est vraiment géniale.
"
R24H4AEDBMH8ED,"







  
    ","Reviewed in Mexico on February 16, 2020",1.0 out of 5 stars,"
  La cámara tiene defecto se calienta la pila sin usarse y por lo mismo se queda sin batería. Inicie la devolución de mi dinero es una lástima me gustaban mucho las fotografías que toma.
"
R2H57430OFSJGH,"







  
    ","Reviewed in Mexico on April 7, 2019",1.0 out of 5 stars,"
  No llego en tiempo, no trabaja para nada bien con los galaxy s8plus y galaxy s10 pesima cámara. No la recomiendo
"
R29GPT8VCUYDIS,"







  
    ","Reviewed in Mexico on January 10, 2020",5.0 out of 5 stars,"
  El paquete llego en perfecto estado, la cámara funciona muy bien y toma muy buenas fotos. El tripie un poco pequeño para mi  gusto pero nada que afecte el desempeño de la cámara.
"
RN1BD7W114EKX,"







  
    ","Reviewed in Mexico on August 18, 2019",5.0 out of 5 stars,"
  El software de edición para reunir los dos videos de ambas SD  es un poco limitado y tardado en el proceso de render y la duración de la batería es de solo 2 horas.
"
R1QAT9KLMMIXUN,"







  
  
    ","Reviewed in Canada on July 19, 2019",3.0 out of 5 stars,"
  Never opened as I read after purchase the requirements for laptop are 8gb of ram. stellar looking camera wish I could've tried it!!!!
"
